area,bedrooms,bathrooms,age,location,furnishing,parking,condition,price
1080.0,2,2,3,Metro City,Semi-Furnished,1,Poor,8000000
1400.0,2,2,1,Metro City,Fully Furnished,1,Good,7800000
1500.0,3,2,6,Tier-1 City,Unfurnished,1,Good,10500000
1100.0,2,2,1,Metro City,Semi-Furnished,0,Excellent,3900000
1780.0,3,3,5,Metro City,Semi-Furnished,0,Poor,11000000
1896.0,4,3,15,Tier-2 City,Semi-Furnished,1,Good,4400000
1260.0,2,2,21,Metro City,Fully Furnished,3,Poor,6000000
3250.0,4,4,24,Metro City,Unfurnished,1,Excellent,23000000
960.0,2,2,14,Tier-1 City,Semi-Furnished,1,Excellent,2450000
1200.0,2,2,15,Metro City,Semi-Furnished,3,Good,5000000
3385.0,4,5,4,Tier-2 City,Semi-Furnished,2,Good,12300000
1245.0,2,2,5,Metro City,Semi-Furnished,1,Good,11000000
1200.0,3,3,23,Metro City,Fully Furnished,1,Good,16500000
1300.0,3,2,10,Metro City,Semi-Furnished,1,Poor,4200000
2090.0,4,4,3,Metro City,Unfurnished,2,Excellent,9500000
1150.0,2,2,1,Metro City,Fully Furnished,0,Good,5500000
1480.0,3,3,22,Metro City,Fully Furnished,1,Poor,7550000
1804.0,3,3,13,Metro City,Semi-Furnished,2,Good,16600000
2000.0,3,3,9,Metro City,Unfurnished,2,Excellent,8500000
1200.0,2,2,0,Metro City,Unfurnished,1,Excellent,5850000
1315.0,2,2,2,Metro City,Fully Furnished,2,Poor,7000000
1101.0,2,2,4,Metro City,Fully Furnished,2,Good,6500000
1253.0,2,2,16,Metro City,Fully Furnished,2,Poor,5250000
1115.0,2,2,6,Metro City,Semi-Furnished,1,Poor,5700000
1875.0,3,3,11,Metro City,Semi-Furnished,1,Excellent,11000000
1020.0,2,2,6,Metro City,Fully Furnished,2,Good,4250000
1075.0,3,2,1,Tier-2 City,Semi-Furnished,2,Good,1350000
2159.0,3,3,3,Metro City,Unfurnished,1,Good,12000000
1800.0,3,3,0,Metro City,Semi-Furnished,2,Good,18000000
1175.0,2,2,0,Metro City,Unfurnished,1,Good,7900000
1500.0,3,3,2,Metro City,Semi-Furnished,1,Poor,7500000
1140.0,2,2,2,Metro City,Fully Furnished,1,Good,7100000
1798.0,3,3,4,Metro City,Fully Furnished,1,Good,12000000
1350.0,3,2,11,Tier-2 City,Semi-Furnished,1,Good,5500000
1050.0,2,2,22,Metro City,Fully Furnished,1,Good,5250000
1354.0,3,3,14,Metro City,Semi-Furnished,1,Good,8600000
1538.0,3,3,3,Metro City,Semi-Furnished,0,Good,10700000
1310.0,2,2,3,Metro City,Unfurnished,1,Excellent,7200000
1130.0,2,2,3,Metro City,Unfurnished,2,Good,8500000
2400.0,5,5,14,Metro City,Fully Furnished,0,Good,16000000
510.0,1,1,10,Tier-1 City,Semi-Furnished,0,Excellent,1700000
1411.0,3,3,10,Metro City,Semi-Furnished,2,Excellent,9150000
1369.1,2,2,18,Metro City,Unfurnished,1,Good,9800000
1200.0,4,3,0,Metro City,Fully Furnished,1,Good,18800000
1260.0,2,2,17,Metro City,Unfurnished,0,Good,7000000
1200.0,5,4,6,Metro City,Fully Furnished,1,Excellent,24000000
1700.0,3,3,16,Metro City,Semi-Furnished,0,Excellent,18000000
1124.0,2,2,12,Metro City,Unfurnished,1,Poor,3050000
1198.0,2,2,9,Metro City,Unfurnished,0,Excellent,8400000
1163.0,2,2,3,Metro City,Unfurnished,1,Good,9900000
2006.8,3,4,2,Metro City,Unfurnished,1,Good,19600000
800.0,4,5,2,Metro City,Unfurnished,1,Good,11500000
1282.0,3,2,9,Metro City,Semi-Furnished,2,Good,4850000
1101.0,2,2,6,Metro City,Fully Furnished,1,Excellent,3700000
1435.0,3,3,2,Metro City,Semi-Furnished,2,Good,7300000
840.0,1,2,5,Metro City,Semi-Furnished,1,Good,5000000
1135.0,2,2,8,Metro City,Unfurnished,2,Good,6800000
3420.0,4,4,0,Metro City,Fully Furnished,2,Excellent,22500000
1240.0,5,5,21,Metro City,Fully Furnished,1,Excellent,30000000
800.0,3,3,21,Metro City,Unfurnished,1,Good,6000000
1075.0,2,2,4,Rural Area,Unfurnished,1,Good,500000
1245.0,2,2,4,Metro City,Unfurnished,2,Excellent,8000000
4200.0,4,4,9,Tier-1 City,Unfurnished,1,Good,31350000
1162.5,3,3,8,Tier-1 City,Unfurnished,2,Excellent,1700000
1150.0,2,2,8,Metro City,Unfurnished,2,Good,5100000
1571.0,3,3,7,Metro City,Unfurnished,1,Excellent,6300000
693.0,1,1,16,Metro City,Fully Furnished,1,Excellent,3450000
1096.0,2,2,20,Tier-2 City,Unfurnished,1,Good,1450000
1115.0,2,2,14,Metro City,Semi-Furnished,1,Good,6100000
1300.0,2,2,13,Metro City,Unfurnished,2,Good,7300000
1375.0,2,2,0,Metro City,Unfurnished,1,Good,7200000
1300.0,2,2,19,Metro City,Unfurnished,3,Good,10200000
1050.0,2,2,0,Metro City,Unfurnished,1,Excellent,4500000
3504.0,4,4,3,Metro City,Semi-Furnished,1,Excellent,26200000
5515.0,5,6,11,Tier-2 City,Unfurnished,2,Good,17750000
1800.0,3,3,13,Metro City,Semi-Furnished,0,Excellent,11000000
1240.0,2,2,4,Metro City,Semi-Furnished,1,Excellent,4400000
1320.0,3,2,16,Metro City,Unfurnished,1,Poor,6050000
1328.0,2,2,8,Metro City,Unfurnished,1,Good,6900000
500.0,1,1,5,Rural Area,Semi-Furnished,1,Good,500000
412.5,1,1,13,Metro City,Semi-Furnished,1,Good,2000000
1140.0,2,2,8,Metro City,Semi-Furnished,1,Excellent,5000000
1480.0,3,2,0,Metro City,Unfurnished,2,Good,14500000
850.0,2,2,6,Tier-1 City,Fully Furnished,1,Good,3450000
1280.0,3,2,0,Metro City,Fully Furnished,2,Excellent,4500000
400.0,1,1,0,Metro City,Semi-Furnished,0,Excellent,3500000
1600.0,7,7,24,Metro City,Semi-Furnished,1,Good,10400000
1120.0,2,2,11,Metro City,Semi-Furnished,1,Good,5400000
1200.0,5,4,1,Tier-1 City,Fully Furnished,2,Good,13350000
1779.0,3,3,21,Metro City,Unfurnished,2,Good,11200000
1100.0,2,2,5,Metro City,Fully Furnished,0,Good,6000000
1650.0,3,3,0,Metro City,Unfurnished,2,Good,11500000
2000.0,4,4,13,Metro City,Semi-Furnished,2,Good,10000000
1161.0,2,2,8,Metro City,Semi-Furnished,1,Good,6400000
2736.0,4,4,2,Metro City,Fully Furnished,1,Good,13000000
1500.0,3,2,4,Metro City,Fully Furnished,1,Excellent,5700000
1370.0,2,2,0,Metro City,Semi-Furnished,1,Poor,7500000
2280.0,3,4,9,Metro City,Fully Furnished,2,Good,18400000
2000.0,5,4,11,Metro City,Unfurnished,1,Good,9900000
1713.0,3,3,2,Metro City,Fully Furnished,0,Good,12000000
1230.0,2,2,12,Metro City,Unfurnished,3,Good,5500000
1500.0,4,4,6,Rural Area,Unfurnished,0,Good,1000000
1380.0,2,2,0,Metro City,Semi-Furnished,2,Good,22500000
706.0,1,1,15,Metro City,Unfurnished,0,Good,4800000
4348.5,4,4,9,Tier-1 City,Fully Furnished,2,Good,20750000
1070.0,2,2,12,Metro City,Semi-Furnished,2,Good,5500000
620.0,2,2,18,Metro City,Semi-Furnished,1,Excellent,2300000
1185.0,2,2,10,Metro City,Fully Furnished,2,Poor,4500000
630.0,1,1,4,Metro City,Semi-Furnished,0,Good,1400000
1460.0,3,3,23,Tier-2 City,Unfurnished,1,Excellent,2800000
1800.0,5,5,15,Metro City,Fully Furnished,1,Good,7000000
1508.0,2,2,18,Metro City,Unfurnished,0,Excellent,7700000
600.0,4,4,11,Metro City,Fully Furnished,3,Poor,12500000
1150.0,9,9,16,Metro City,Semi-Furnished,1,Excellent,14000000
1050.0,2,2,20,Metro City,Semi-Furnished,0,Good,4100000
1330.0,3,2,4,Metro City,Fully Furnished,2,Good,5200000
600.0,1,1,0,Metro City,Semi-Furnished,1,Good,3800000
1141.0,2,2,21,Metro City,Semi-Furnished,1,Poor,4300000
1200.0,2,2,9,Metro City,Semi-Furnished,1,Good,5300000
1370.0,2,2,2,Metro City,Unfurnished,2,Good,12500000
1425.0,2,2,1,Metro City,Semi-Furnished,2,Poor,8000000
1640.0,3,3,23,Metro City,Unfurnished,3,Excellent,22000000
1340.0,3,3,4,Metro City,Unfurnished,2,Good,7700000
1152.0,2,2,3,Metro City,Semi-Furnished,0,Good,6100000
1650.0,3,3,16,Tier-1 City,Fully Furnished,1,Good,5400000
2061.0,3,3,6,Metro City,Semi-Furnished,1,Excellent,17500000
1560.0,3,3,0,Metro City,Semi-Furnished,0,Excellent,6800000
1153.0,2,2,1,Metro City,Semi-Furnished,0,Good,4300000
7000.0,4,4,5,Tier-1 City,Fully Furnished,2,Good,13350000
1820.0,3,3,1,Tier-2 City,Semi-Furnished,0,Excellent,2900000
1184.0,2,2,7,Tier-2 City,Unfurnished,1,Excellent,1700000
918.0,2,2,16,Metro City,Fully Furnished,0,Good,5500000
1650.0,3,3,13,Metro City,Semi-Furnished,0,Excellent,6800000
1145.0,2,2,3,Metro City,Unfurnished,1,Excellent,4600000
1525.0,3,3,24,Metro City,Unfurnished,3,Good,9600000
1800.0,3,3,2,Metro City,Fully Furnished,2,Good,9000000
1358.0,2,2,11,Metro City,Fully Furnished,1,Good,8100000
884.0,2,1,3,Metro City,Fully Furnished,2,Good,5800000
750.0,2,2,0,Metro City,Semi-Furnished,1,Good,4000000
900.0,2,2,17,Metro City,Semi-Furnished,1,Excellent,4800000
1599.0,3,3,23,Rural Area,Semi-Furnished,1,Good,1750000
900.0,2,2,11,Metro City,Fully Furnished,2,Good,6500000
1200.0,2,3,2,Metro City,Fully Furnished,1,Excellent,7200000
4750.0,4,5,19,Tier-1 City,Fully Furnished,1,Excellent,41500000
1107.0,2,2,6,Metro City,Semi-Furnished,1,Excellent,4500000
1500.0,3,3,5,Tier-1 City,Fully Furnished,1,Good,3600000
750.0,2,2,4,Metro City,Semi-Furnished,1,Good,2500000
1200.0,6,5,13,Metro City,Semi-Furnished,1,Excellent,10800000
1350.0,5,4,15,Metro City,Unfurnished,1,Good,13000000
1350.0,4,4,16,Tier-2 City,Semi-Furnished,0,Good,3300000
1760.0,3,3,1,Tier-2 City,Semi-Furnished,1,Good,3450000
1075.0,3,2,4,Tier-2 City,Unfurnished,1,Good,2100000
1125.0,2,2,16,Metro City,Semi-Furnished,0,Good,4400000
1300.0,3,3,15,Metro City,Semi-Furnished,3,Good,7800000
2134.0,3,4,10,Metro City,Semi-Furnished,2,Poor,11800000
1210.0,2,2,11,Metro City,Unfurnished,1,Good,7800000
627.0,1,1,22,Metro City,Semi-Furnished,0,Good,3000000
1100.0,2,2,12,Metro City,Semi-Furnished,1,Excellent,4100000
502.0,1,1,21,Tier-1 City,Semi-Furnished,2,Excellent,1700000
1275.0,2,2,10,Metro City,Semi-Furnished,1,Good,5200000
661.0,1,1,10,Metro City,Unfurnished,0,Good,4000000
1452.0,3,3,2,Tier-2 City,Fully Furnished,0,Excellent,1900000
1650.0,3,3,3,Metro City,Fully Furnished,2,Good,10000000
1330.0,3,3,2,Tier-1 City,Semi-Furnished,2,Excellent,4650000
1850.0,3,3,10,Metro City,Unfurnished,3,Excellent,15000000
715.0,3,2,1,Metro City,Unfurnished,0,Excellent,3200000
1724.0,3,3,20,Metro City,Fully Furnished,1,Good,12800000
1280.0,2,2,2,Tier-1 City,Unfurnished,1,Good,7850000
1145.0,2,2,16,Tier-2 City,Semi-Furnished,0,Good,1450000
1108.0,2,2,5,Metro City,Semi-Furnished,2,Good,8700000
1720.0,3,3,4,Metro City,Semi-Furnished,0,Good,13400000
1268.0,3,2,23,Metro City,Fully Furnished,2,Good,7500000
607.0,1,1,0,Metro City,Fully Furnished,2,Good,3500000
1100.0,2,2,19,Metro City,Unfurnished,0,Good,3200000
3900.0,4,4,23,Metro City,Unfurnished,0,Good,33300000
1550.0,3,2,0,Metro City,Semi-Furnished,1,Good,6500000
1820.0,3,3,12,Metro City,Semi-Furnished,2,Excellent,14000000
1996.0,3,4,4,Metro City,Unfurnished,1,Excellent,12300000
1255.0,3,2,20,Metro City,Semi-Furnished,1,Excellent,6000000
1460.0,3,3,23,Metro City,Semi-Furnished,1,Excellent,8800000
1702.0,3,3,4,Metro City,Semi-Furnished,1,Good,12000000
1920.0,4,5,21,Metro City,Fully Furnished,1,Excellent,25000000
1079.0,2,2,15,Metro City,Semi-Furnished,1,Good,4100000
965.0,2,2,7,Tier-2 City,Unfurnished,1,Good,2500000
1161.0,2,2,20,Metro City,Fully Furnished,0,Good,4900000
1200.0,3,2,0,Tier-2 City,Semi-Furnished,1,Good,1700000
2273.0,3,4,4,Metro City,Unfurnished,1,Good,22000000
1225.0,2,2,24,Tier-2 City,Unfurnished,1,Excellent,1350000
860.0,4,4,15,Metro City,Fully Furnished,0,Good,12500000
2072.0,3,4,1,Metro City,Unfurnished,0,Good,16000000
1605.0,3,3,12,Metro City,Unfurnished,0,Poor,10000000
1330.0,2,2,5,Metro City,Semi-Furnished,1,Excellent,6400000
1100.0,2,2,14,Rural Area,Fully Furnished,1,Excellent,500000
1400.0,3,2,1,Metro City,Semi-Furnished,1,Poor,6700000
1050.0,2,2,2,Tier-1 City,Fully Furnished,0,Excellent,3200000
1397.0,3,3,18,Metro City,Semi-Furnished,0,Good,10400000
1082.0,3,3,9,Metro City,Semi-Furnished,0,Good,5050000
416.0,1,1,4,Metro City,Fully Furnished,1,Good,1800000
1307.0,2,2,2,Metro City,Unfurnished,0,Good,5900000
2500.0,3,3,12,Metro City,Semi-Furnished,1,Excellent,34500000
1697.0,3,3,2,Rural Area,Semi-Furnished,1,Excellent,1450000
5020.0,5,7,16,Metro City,Unfurnished,0,Excellent,28700000
1069.0,2,2,8,Metro City,Unfurnished,1,Excellent,5500000
1320.0,2,2,4,Tier-2 City,Semi-Furnished,1,Poor,6200000
1295.0,3,2,6,Metro City,Semi-Furnished,1,Good,5950000
2400.0,3,3,7,Tier-1 City,Unfurnished,0,Good,5650000
1000.0,2,1,0,Metro City,Unfurnished,2,Excellent,5500000
1625.0,3,2,10,Metro City,Semi-Furnished,1,Good,14500000
1175.0,2,2,7,Metro City,Fully Furnished,1,Good,3500000
1128.0,2,2,15,Metro City,Semi-Furnished,3,Excellent,6350000
1200.0,4,4,2,Metro City,Semi-Furnished,2,Excellent,35000000
1500.0,3,3,17,Tier-1 City,Semi-Furnished,1,Excellent,10650000
1623.0,3,3,6,Metro City,Semi-Furnished,0,Good,8900000
1200.0,2,2,6,Metro City,Unfurnished,1,Poor,6000000
1565.0,3,2,2,Metro City,Fully Furnished,2,Good,5800000
975.0,2,2,7,Metro City,Fully Furnished,1,Good,2500000
1250.0,2,2,5,Metro City,Fully Furnished,1,Good,5400000
1750.0,3,3,14,Metro City,Unfurnished,1,Good,15000000
680.0,1,1,20,Metro City,Unfurnished,0,Good,3250000
1120.0,8,8,1,Metro City,Unfurnished,0,Excellent,15500000
1075.0,2,2,5,Metro City,Semi-Furnished,0,Poor,5800000
1000.0,2,2,20,Metro City,Unfurnished,1,Poor,6550000
1013.0,2,2,11,Metro City,Fully Furnished,2,Excellent,5100000
2392.0,3,4,4,Metro City,Semi-Furnished,2,Good,26000000
3000.0,3,3,20,Tier-1 City,Semi-Furnished,1,Good,23650000
950.0,4,4,22,Metro City,Unfurnished,3,Good,18000000
1210.0,2,2,7,Metro City,Semi-Furnished,3,Good,4500000
1420.0,3,2,7,Metro City,Unfurnished,1,Good,7500000
1065.0,2,2,9,Metro City,Semi-Furnished,2,Excellent,3100000
1289.0,2,2,1,Metro City,Semi-Furnished,2,Good,7000000
668.0,1,1,11,Metro City,Semi-Furnished,1,Good,3700000
1355.0,2,2,13,Metro City,Unfurnished,2,Good,7300000
1420.0,2,2,14,Metro City,Semi-Furnished,3,Poor,12000000
700.0,2,1,16,Metro City,Semi-Furnished,1,Excellent,3200000
1000.0,2,2,17,Metro City,Unfurnished,1,Excellent,3800000
1404.0,2,2,22,Metro City,Semi-Furnished,1,Good,7100000
1685.0,3,3,9,Metro City,Unfurnished,1,Good,6000000
935.0,2,2,6,Tier-1 City,Semi-Furnished,1,Good,2350000
971.0,4,2,9,Tier-1 City,Semi-Furnished,0,Good,7750000
1430.0,2,2,21,Metro City,Unfurnished,2,Good,7800000
870.0,2,2,14,Metro City,Unfurnished,2,Good,3600000
1330.0,3,2,4,Rural Area,Unfurnished,2,Good,500000
1355.0,3,3,14,Metro City,Unfurnished,2,Poor,5400000
396.0,3,2,5,Metro City,Semi-Furnished,1,Excellent,4800000
1430.0,2,2,7,Metro City,Semi-Furnished,1,Poor,11300000
1260.0,2,2,0,Metro City,Semi-Furnished,2,Good,11300000
2150.0,4,4,15,Metro City,Semi-Furnished,1,Excellent,10000000
2790.0,4,5,10,Metro City,Unfurnished,1,Good,19800000
2000.0,3,3,13,Metro City,Semi-Furnished,1,Good,25000000
1200.0,3,3,20,Metro City,Unfurnished,1,Good,7000000
1390.0,2,2,9,Metro City,Semi-Furnished,1,Excellent,6200000
1237.5,2,2,4,Metro City,Fully Furnished,1,Good,4950000
1270.0,2,2,7,Metro City,Semi-Furnished,1,Good,8000000
1447.0,2,2,22,Metro City,Unfurnished,1,Good,7600000
1299.0,2,2,0,Metro City,Fully Furnished,0,Good,8200000
1450.0,3,3,5,Metro City,Semi-Furnished,1,Excellent,5450000
1255.0,2,2,6,Metro City,Semi-Furnished,1,Good,8400000
1000.0,2,2,11,Metro City,Semi-Furnished,0,Good,4500000
515.0,1,1,3,Metro City,Semi-Furnished,1,Good,2500000
990.0,2,2,11,Metro City,Unfurnished,1,Excellent,3150000
1890.0,3,4,6,Metro City,Fully Furnished,1,Good,10000000
1357.0,3,2,7,Metro City,Semi-Furnished,0,Excellent,5900000
672.0,4,3,11,Rural Area,Unfurnished,1,Good,800000
1670.0,3,3,1,Rural Area,Unfurnished,1,Good,1250000
1200.0,5,6,15,Metro City,Semi-Furnished,1,Poor,22000000
1200.0,2,1,11,Metro City,Semi-Furnished,1,Excellent,3600000
935.0,2,2,2,Metro City,Fully Furnished,1,Excellent,7800000
750.0,1,1,4,Metro City,Unfurnished,1,Good,3500000
1000.0,2,2,10,Metro City,Unfurnished,1,Excellent,5500000
2880.0,3,3,2,Tier-2 City,Fully Furnished,2,Good,18800000
1200.0,2,2,25,Tier-1 City,Semi-Furnished,2,Good,4700000
1550.0,3,3,2,Metro City,Fully Furnished,1,Excellent,6500000
1200.0,2,2,3,Metro City,Semi-Furnished,2,Good,4600000
1204.0,4,4,0,Tier-2 City,Semi-Furnished,1,Good,5200000
1200.0,4,4,3,Metro City,Unfurnished,2,Good,12000000
1196.0,2,2,4,Metro City,Semi-Furnished,2,Poor,9450000
980.0,2,2,13,Metro City,Fully Furnished,2,Good,4200000
1259.0,2,2,7,Metro City,Fully Furnished,1,Good,6950000
1875.0,7,2,0,Metro City,Unfurnished,0,Excellent,30000000
1225.0,2,2,15,Metro City,Fully Furnished,1,Good,6650000
1050.0,2,2,4,Metro City,Fully Furnished,0,Excellent,5500000
1253.0,2,2,9,Metro City,Fully Furnished,0,Excellent,8150000
2400.0,6,5,20,Metro City,Unfurnished,1,Good,30000000
958.0,5,3,4,Tier-2 City,Unfurnished,0,Excellent,8000000
1651.0,3,3,1,Metro City,Semi-Furnished,1,Excellent,4950000
1230.0,2,2,25,Metro City,Fully Furnished,1,Excellent,6750000
900.0,1,1,5,Metro City,Semi-Furnished,1,Good,3000000
1360.0,3,2,20,Metro City,Fully Furnished,2,Excellent,4500000
1140.0,4,3,13,Metro City,Semi-Furnished,1,Poor,14500000
450.0,1,1,3,Metro City,Unfurnished,2,Good,1250000
1360.0,3,3,15,Tier-2 City,Unfurnished,1,Good,2050000
1125.0,2,2,7,Metro City,Semi-Furnished,0,Good,4700000
1350.0,3,2,7,Metro City,Fully Furnished,3,Poor,6200000
1216.0,2,2,15,Metro City,Semi-Furnished,2,Poor,6700000
1675.0,3,3,8,Metro City,Unfurnished,1,Poor,9200000
1000.0,2,2,2,Tier-2 City,Semi-Furnished,0,Poor,1700000
1330.0,3,2,3,Tier-2 City,Unfurnished,1,Excellent,2050000
1354.0,3,3,13,Metro City,Semi-Furnished,2,Good,9000000
1195.0,2,2,6,Metro City,Unfurnished,0,Poor,7500000
1683.0,3,3,5,Metro City,Semi-Furnished,1,Excellent,8000000
995.0,2,2,25,Metro City,Semi-Furnished,1,Poor,4200000
1148.0,2,2,0,Tier-2 City,Semi-Furnished,1,Poor,1850000
1050.0,2,2,1,Metro City,Unfurnished,1,Good,4700000
1672.0,4,3,24,Tier-2 City,Semi-Furnished,1,Excellent,7150000
1150.0,2,2,4,Metro City,Semi-Furnished,1,Good,2800000
1260.0,2,2,1,Metro City,Semi-Furnished,0,Excellent,6700000
1200.0,6,6,8,Metro City,Semi-Furnished,1,Good,26000000
1200.0,5,5,23,Metro City,Semi-Furnished,2,Excellent,18500000
720.0,3,3,12,Metro City,Semi-Furnished,3,Good,6500000
1200.0,2,2,11,Tier-1 City,Fully Furnished,2,Excellent,3600000
1293.0,2,2,2,Metro City,Semi-Furnished,1,Good,7500000
1279.0,2,2,11,Metro City,Semi-Furnished,2,Poor,7700000
2000.0,1,1,6,Metro City,Fully Furnished,0,Excellent,20000000
1665.0,3,3,0,Metro City,Semi-Furnished,1,Good,7150000
1215.0,2,2,12,Metro City,Semi-Furnished,2,Good,6800000
1700.0,3,3,6,Tier-1 City,Unfurnished,2,Good,5500000
1475.0,2,2,17,Metro City,Semi-Furnished,3,Good,7000000
957.0,2,2,6,Rural Area,Semi-Furnished,1,Good,600000
1200.0,4,4,3,Tier-2 City,Unfurnished,1,Good,3900000
1086.0,2,2,20,Metro City,Semi-Furnished,1,Excellent,4750000
2408.0,3,4,10,Metro City,Fully Furnished,2,Good,26000000
1470.0,2,2,24,Tier-1 City,Fully Furnished,1,Good,3700000
1595.0,3,3,3,Metro City,Semi-Furnished,2,Good,12000000
1541.0,3,3,1,Metro City,Fully Furnished,0,Good,8000000
7500.0,7,7,21,Metro City,Unfurnished,1,Excellent,40000000
1530.0,3,3,12,Metro City,Semi-Furnished,1,Good,4000000
3900.0,4,4,14,Tier-2 City,Semi-Furnished,1,Good,15600000
1200.0,3,3,12,Metro City,Fully Furnished,0,Good,19000000
1340.0,3,2,3,Tier-2 City,Fully Furnished,1,Excellent,2150000
1250.0,2,2,7,Tier-1 City,Fully Furnished,0,Good,3950000
2100.0,4,3,19,Metro City,Semi-Furnished,0,Excellent,28000000
1134.0,2,2,10,Metro City,Semi-Furnished,1,Good,5500000
1148.0,2,2,15,Metro City,Fully Furnished,1,Excellent,4350000
1200.0,5,3,5,Metro City,Semi-Furnished,0,Good,6500000
1342.0,2,2,7,Metro City,Semi-Furnished,1,Good,7200000
2160.0,3,4,2,Tier-2 City,Unfurnished,2,Poor,5850000
2172.65,4,3,4,Metro City,Fully Furnished,0,Excellent,12000000
480.0,1,1,18,Tier-2 City,Unfurnished,2,Good,700000
1178.0,2,2,17,Metro City,Fully Furnished,1,Poor,4050000
1010.0,2,2,9,Metro City,Semi-Furnished,1,Excellent,5800000
600.0,1,1,0,Tier-2 City,Fully Furnished,1,Good,1600000
1130.0,2,2,13,Metro City,Unfurnished,0,Good,7400000
1140.0,2,2,12,Metro City,Unfurnished,1,Good,5050000
4000.0,4,5,12,Tier-2 City,Fully Furnished,1,Poor,8600000
1490.0,3,3,14,Metro City,Unfurnished,2,Good,8500000
990.0,2,2,0,Metro City,Semi-Furnished,1,Excellent,3500000
1140.0,2,2,14,Tier-1 City,Semi-Furnished,1,Excellent,4000000
770.0,2,1,2,Tier-1 City,Fully Furnished,2,Excellent,2700000
694.0,1,1,0,Metro City,Semi-Furnished,1,Good,3100000
1215.0,2,2,0,Rural Area,Unfurnished,2,Good,700000
1101.0,2,2,11,Tier-2 City,Semi-Furnished,3,Excellent,2750000
1220.0,3,3,1,Metro City,Unfurnished,1,Excellent,5600000
1243.0,2,2,0,Metro City,Unfurnished,1,Good,4600000
1670.0,3,3,9,Metro City,Unfurnished,1,Good,7500000
1031.0,2,2,9,Tier-1 City,Unfurnished,2,Good,3950000
662.0,1,1,13,Tier-1 City,Semi-Furnished,1,Poor,2700000
1160.0,3,2,8,Metro City,Semi-Furnished,0,Poor,4200000
1230.0,2,2,8,Rural Area,Unfurnished,0,Good,500000
1230.0,2,2,2,Metro City,Semi-Furnished,1,Good,4400000
1248.0,2,2,23,Metro City,Unfurnished,1,Good,6900000
1767.0,3,3,5,Metro City,Semi-Furnished,1,Poor,10300000
600.0,8,4,15,Metro City,Semi-Furnished,1,Good,17500000
832.0,3,3,10,Metro City,Fully Furnished,1,Excellent,7700000
957.0,2,2,19,Metro City,Unfurnished,1,Good,5600000
3300.0,4,5,1,Metro City,Semi-Furnished,1,Good,31800000
965.0,2,2,2,Tier-2 City,Unfurnished,1,Excellent,1900000
3520.0,3,5,22,Metro City,Semi-Furnished,1,Good,32000000
1143.0,2,2,8,Metro City,Semi-Furnished,3,Excellent,3850000
1100.0,5,5,18,Metro City,Unfurnished,1,Good,13500000
1003.5,2,2,7,Metro City,Unfurnished,0,Good,2800000
1255.0,2,2,6,Metro City,Semi-Furnished,1,Good,5800000
1615.0,3,3,13,Metro City,Semi-Furnished,2,Good,6000000
1856.0,3,4,1,Metro City,Unfurnished,2,Good,18000000
1760.0,3,3,11,Tier-1 City,Fully Furnished,1,Good,10200000
1500.0,2,2,21,Tier-1 City,Fully Furnished,1,Excellent,5800000
1243.0,2,2,13,Metro City,Semi-Furnished,0,Good,4600000
1586.0,3,3,14,Metro City,Fully Furnished,0,Good,9400000
1185.0,2,2,18,Metro City,Semi-Furnished,1,Good,5500000
1573.0,3,3,6,Metro City,Fully Furnished,1,Good,9500000
1155.0,2,2,12,Metro City,Unfurnished,1,Good,3900000
1200.0,2,2,3,Tier-2 City,Unfurnished,2,Good,1950000
2275.0,3,4,8,Metro City,Semi-Furnished,0,Good,18000000
1105.0,2,2,4,Metro City,Unfurnished,0,Excellent,4000000
1350.0,3,2,0,Metro City,Unfurnished,1,Good,4700000
935.0,2,2,14,Metro City,Semi-Furnished,2,Good,4500000
1200.0,5,3,1,Rural Area,Semi-Furnished,2,Good,2200000
1019.0,2,2,4,Metro City,Semi-Furnished,2,Excellent,4600000
1855.0,3,3,2,Metro City,Unfurnished,1,Good,14000000
1760.0,3,2,10,Rural Area,Unfurnished,2,Poor,1400000
1942.0,3,3,7,Metro City,Semi-Furnished,3,Good,15500000
2585.5,4,4,21,Metro City,Unfurnished,1,Good,11500000
2100.0,4,4,4,Metro City,Unfurnished,0,Good,8500000
1800.0,3,3,1,Metro City,Semi-Furnished,1,Excellent,17500000
901.0,2,2,23,Metro City,Unfurnished,1,Excellent,4950000
1611.0,3,2,0,Metro City,Unfurnished,1,Good,6600000
1475.0,2,2,18,Metro City,Semi-Furnished,3,Excellent,8000000
600.0,1,1,3,Metro City,Fully Furnished,2,Excellent,5200000
1320.0,3,2,4,Metro City,Semi-Furnished,2,Good,5550000
1689.0,3,3,3,Metro City,Fully Furnished,0,Good,10300000
1058.0,2,2,4,Rural Area,Semi-Furnished,2,Excellent,1550000
1520.0,3,3,5,Rural Area,Semi-Furnished,3,Good,2100000
5515.0,5,6,11,Metro City,Unfurnished,2,Good,42500000
1680.0,3,2,20,Rural Area,Unfurnished,1,Poor,950000
1060.0,2,2,19,Metro City,Fully Furnished,1,Excellent,4200000
3362.0,4,5,13,Metro City,Fully Furnished,0,Excellent,24900000
